runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,sentiment_score,word_count,tomatometer_rating,audience_rating
96,4588,False,3373,1056,2011,9,0.0,2,23.0,23.0
82,1613,False,5538,11460,2009,0,0.0,1,67.0,63.0
91,2069,False,6086,14781,2021,6,0.15625,5,67.0,63.0
94,1495,False,5041,10504,2009,6,0.0,1,27.0,50.0
90,34708,False,4380,2538,2018,26,0.0,2,67.0,63.0
162,13335,False,3311,12341,2009,17,0.0,3,67.0,63.0
131,165991,True,4073,13653,2010,6,0.0,1,93.0,92.0
98,1718,False,5738,11874,2010,7,0.0,3,67.0,63.0
95,2056,False,959,1492,2011,31,0.0,3,67.0,63.0
85,8617,False,6969,15241,2020,6,-0.16666666666666666,3,67.0,63.0
140,14621,True,2247,10946,2009,24,0.0,1,67.0,63.0
88,4177,False,35,4135,2010,21,0.0,1,94.0,94.0
95,1518,False,1498,8111,2009,20,0.0,1,97.0,94.0
112,87476,True,1211,12877,2009,19,-0.6,2,90.0,76.0
101,2221,True,1304,11984,2008,24,0.0,1,67.0,63.0
90,1007,False,490,8037,2009,5,0.0,1,67.0,63.0
101,1488,False,4545,11896,2010,6,0.0,2,67.0,63.0
104,1458,True,6115,12666,2020,6,0.0,3,67.0,63.0
91,12927,True,4408,9266,2009,10,-0.1875,2,67.0,63.0
92,4939,True,6196,12871,2008,5,0.0,1,67.0,63.0
127,13335,True,6839,9739,2019,19,0.0,2,67.0,63.0
102,3361,False,5678,8017,2020,12,0.0,2,55.0,87.0
77,4309,False,5293,11012,2008,22,0.0,2,67.0,63.0
95,2096,False,6863,8192,2020,6,-0.05,2,67.0,63.0
99,9055,True,4510,0,2010,5,-0.2,2,100.0,90.0
93,7772,False,1738,853,2009,6,0.0,4,33.0,25.0
83,1006,False,4687,12495,2010,6,0.0,6,67.0,63.0
96,1965,False,3509,8130,2010,6,1.0,3,33.0,40.0
88,13335,False,446,432,2010,5,0.0,2,67.0,63.0
99,48109,False,5982,5613,2010,6,-0.375,6,71.0,57.0
104,61522,False,6200,12884,2010,13,0.0,3,67.0,63.0
94,42907,False,2560,2254,2010,6,0.0,4,12.0,40.0
93,2604,False,3300,8388,2008,10,0.0,5,67.0,63.0
90,13335,False,5762,11922,2009,6,0.0,3,67.0,63.0
137,46333,True,4507,9332,2012,4,0.0,3,90.0,82.0
101,1685,False,1607,0,2021,6,0.0,3,67.0,63.0
96,6720,True,5826,14124,2012,6,0.0,6,67.0,63.0
116,13335,True,3086,12909,2008,6,0.0,5,59.0,87.0
100,6755,False,3006,11317,2008,6,0.0,3,67.0,63.0
77,1446,False,4815,10066,2009,10,0.0,1,65.0,42.0
98,7357,True,19,19,2021,5,0.0,1,67.0,63.0
95,121835,True,4643,14621,2021,7,0.0,1,67.0,63.0
110,5104,True,152,9576,2008,13,0.0,3,67.0,63.0
87,2388,False,5257,10949,2009,28,0.0,2,38.0,23.0
90,4902,False,371,3100,2020,6,0.1,3,67.0,63.0
110,5428,True,4680,9768,2020,13,0.0,3,67.0,63.0
92,2132,True,719,0,2009,2,0.5,3,61.0,72.0
85,13335,False,4798,12205,2018,6,0.0,5,67.0,63.0
120,662599,True,73,5714,2010,6,0.03333333333333333,3,96.0,86.0
112,2423,True,4029,8294,2008,8,0.0,2,67.0,63.0
84,1449,False,6213,12903,2010,10,0.0,3,67.0,63.0
148,51602,True,4433,616,2011,5,0.0,2,69.0,72.0
99,2913,False,5846,12073,2008,8,0.0,5,67.0,63.0
108,1897,True,47,46,2010,14,0.425,2,67.0,63.0
97,2902,False,6564,13086,2021,6,-0.4,3,67.0,63.0
102,1646,False,3904,10832,2009,29,0.0,5,67.0,63.0
102,1816,True,4665,9712,2009,6,0.0,6,67.0,63.0
90,3057,False,5708,10999,2008,29,0.0,6,67.0,63.0
94,50709,True,2285,6964,2008,6,0.0,2,95.0,86.0
82,14855,False,3244,2871,2010,6,0.0,7,13.0,38.0
112,1555,True,2109,0,2008,17,0.0,6,67.0,63.0
100,2243,False,1072,3298,2008,14,0.0,4,67.0,63.0
90,2713,False,2761,10266,2009,6,0.0,3,67.0,63.0
88,5911,False,3484,7073,2016,17,0.0,2,69.0,42.0
101,206161,False,2579,2632,2014,8,0.0,4,21.0,50.0
118,1079,False,4797,10046,2009,19,0.5,3,67.0,63.0
94,7798,False,5524,0,2012,12,0.0,3,67.0,63.0
96,2341,False,5441,11289,2010,1,0.0,3,48.0,34.0
50,1131,True,7054,13679,2020,6,0.0,3,67.0,63.0
89,1541,True,1424,0,2012,28,0.0,2,94.0,79.0
100,1594,False,5284,7667,2010,6,0.24999999999999997,4,67.0,63.0
83,21994,False,448,2303,2014,6,0.0,5,9.0,30.0
82,1713,False,5483,9317,2011,6,0.0,2,50.0,54.0
90,8269,False,2266,4463,2009,0,0.0,2,80.0,39.0
126,4068,True,4690,9796,2020,13,0.0,2,67.0,63.0
83,24258,True,5458,0,2020,6,0.0,6,67.0,63.0
93,3459,False,2567,5070,2010,6,0.0,2,63.0,55.0
81,21393,False,934,3684,2010,13,0.0,2,13.0,34.0
129,13335,False,1947,8902,2011,10,-0.4,2,67.0,63.0
88,22009,False,4178,1420,2011,17,0.0,3,37.0,40.0
129,202723,True,379,362,2009,6,-0.4,5,67.0,63.0
97,3033,False,2587,6097,2009,26,0.0,3,67.0,63.0
123,3033,True,6448,3261,2020,6,0.0,3,67.0,63.0
93,1770,False,2270,12535,2021,10,0.0,2,67.0,63.0
98,7576,False,5958,7202,2021,5,0.0,3,67.0,63.0
90,1322,False,1947,8902,2013,6,0.0,2,67.0,63.0
101,7061,False,2400,4239,2010,28,0.0,3,19.0,25.0
110,1719,True,5631,11652,2008,17,0.0,3,67.0,63.0
87,1877,False,1477,2637,2009,4,0.0,2,67.0,63.0
92,49111,False,235,14358,2012,6,0.0,4,45.0,39.0
90,9470,False,1609,2960,2009,6,0.0,1,67.0,63.0
100,2872,True,5812,13817,2020,6,0.0,2,67.0,63.0
138,1272,True,6697,13956,2021,28,0.0,2,67.0,63.0
113,56634,True,5901,12183,2010,28,0.0,2,94.0,83.0
159,3194,True,6239,12985,2021,4,0.0,1,70.0,63.0
90,12849,False,1544,12508,2011,6,0.0,2,31.0,32.0
125,3090,True,5206,14503,2021,18,0.0,1,67.0,63.0
96,1720,False,1946,3763,2006,6,0.0,6,94.0,95.0
102,13335,False,2325,9744,2009,24,0.0,1,78.0,73.0
100,1711,False,5832,12046,2009,5,0.0,2,67.0,63.0
99,110060,True,4484,12969,2009,28,-0.07142857142857142,3,85.0,81.0
91,16096,False,4458,9181,2010,22,0.0,1,48.0,24.0
105,511818,True,4401,1365,2011,6,0.0,7,82.0,77.0
105,3346,False,4172,8601,2010,6,-0.1875,3,41.0,30.0
119,17866,True,2882,11480,2009,10,0.0,2,67.0,63.0
87,1365,True,5259,0,2008,6,-0.5,2,67.0,63.0
85,13335,False,4736,7975,2010,18,0.0,2,20.0,27.0
94,18662,False,3983,8208,2010,6,0.0,2,80.0,41.0
92,48627,False,257,11452,2010,6,0.0,4,43.0,45.0
98,3650,False,4849,5984,2010,7,0.0,1,67.0,63.0
77,1663,False,3477,7058,2012,17,0.0,1,67.0,63.0
95,13335,True,3412,6298,2010,12,0.0,2,81.0,82.0
138,30215,True,5771,9636,2009,27,0.0,3,67.0,63.0
135,3512,True,4701,9835,2020,3,0.0,3,67.0,63.0
145,1320,True,7176,15199,2021,11,0.0,3,67.0,63.0
83,4325,False,6507,8128,2011,6,0.0,1,67.0,63.0
94,2898,False,6747,9625,2021,21,0.0,1,67.0,63.0
142,23821,True,49,5256,2009,13,0.0,3,67.0,63.0
86,13335,False,4456,3123,2010,6,0.0,2,67.0,63.0
110,4775,True,1766,3321,2011,6,0.0,2,87.0,74.0
92,2125,True,3231,0,2009,6,0.0,2,67.0,63.0
93,1681,False,4498,13481,2020,5,0.0,3,67.0,63.0
90,7640,True,1257,0,2009,6,0.0,3,83.0,71.0
127,1315,True,7162,10084,2021,8,0.0,3,67.0,63.0
98,12211,False,4852,10139,2009,6,0.0,1,67.0,63.0
139,1773,False,2980,5938,2010,5,0.0,3,0.0,44.0
94,103178,False,5342,12513,2013,10,0.0,2,4.0,24.0
114,1016,True,5787,9145,2008,27,0.0,1,67.0,63.0
103,141899,True,3472,3157,2010,17,0.0,4,70.0,70.0
97,1287,False,6165,9848,2021,31,0.0,5,67.0,63.0
84,2182,False,4451,9226,2010,10,0.0,2,67.0,63.0
102,7353,True,1101,12418,2009,6,0.0,7,67.0,63.0
96,13335,True,4899,10867,2009,6,0.0,13,67.0,63.0
81,3844,False,5718,11822,2021,6,0.0,2,67.0,63.0
126,2832,True,7047,14243,2020,6,0.8,2,67.0,63.0
128,1387,True,6468,13990,2020,6,0.0,2,67.0,63.0
118,39566,True,828,6097,2010,6,0.5,4,67.0,63.0
86,2411,False,3637,13034,2011,6,0.0,3,17.0,54.0
100,9412,False,7119,14913,2020,6,0.1,2,67.0,63.0
94,1926,True,6266,13035,2009,6,0.0,1,67.0,63.0
107,5909,False,4848,10128,2021,6,0.0,3,67.0,63.0
143,510542,True,2651,2909,2013,6,0.8,3,48.0,67.0
138,9596,True,2389,13698,2010,11,0.0,3,67.0,63.0
94,5435,False,1481,13368,2010,13,0.0,3,67.0,63.0
95,265517,True,3984,3157,2012,3,0.0,1,79.0,72.0
105,1237,False,974,1534,2020,6,0.0,2,67.0,63.0
128,1072,True,707,11645,2021,26,0.0,2,67.0,63.0
118,10305,True,4876,10200,2010,24,0.0,1,67.0,63.0
89,1371,True,7179,0,2020,6,0.0,6,67.0,63.0
63,1070,True,6258,0,2008,6,0.0,4,67.0,63.0
130,3226,True,7023,15231,2021,28,0.0,2,67.0,63.0
100,3104,True,2692,1891,2009,28,0.0,1,67.0,63.0
80,1199,False,4075,7038,2009,6,-0.07500000000000001,6,67.0,63.0
88,1788,False,6260,13023,2009,6,0.0,4,67.0,63.0
140,3108,False,1918,1897,2010,1,-0.6666666666666666,2,40.0,46.0
115,1663,True,5663,13042,2009,6,0.0,5,67.0,63.0
89,2008,False,5469,800,2010,19,0.0,1,67.0,63.0
107,3577,True,5990,12474,2016,14,-0.29375,2,67.0,63.0
87,13335,True,5308,11043,2009,6,0.0,6,75.0,78.0
104,1579,True,5989,14583,2021,6,0.0,6,67.0,63.0
100,3396,True,6046,12492,2011,6,0.0,3,94.0,75.0
53,3713,False,6978,0,2021,6,-0.16666666666666666,5,67.0,63.0
120,1596,True,5824,7435,2009,17,0.0,1,67.0,63.0
104,1002,True,4722,9879,2021,12,0.0,1,67.0,63.0
80,1156,False,4807,10061,2020,31,0.0,3,67.0,63.0
104,1024,True,7053,9883,2021,27,0.0,1,67.0,63.0
80,1557,False,1602,11862,2009,6,0.0,4,67.0,63.0
129,2659,False,6544,13648,2011,5,-0.125,6,67.0,63.0
137,78562,True,5162,13077,2015,6,0.0,4,67.0,63.0
82,3313,False,5423,12678,2021,4,0.0,3,67.0,63.0
84,1626,False,713,13178,2009,6,-0.25,5,67.0,63.0
100,1809,True,5354,13073,2009,29,0.0,3,67.0,63.0
112,9065,False,5586,11333,2012,6,0.0,1,9.0,24.0
97,6766,True,5249,10931,2009,7,0.0,1,88.0,63.0
112,1816,True,4374,13597,2021,22,0.0,1,67.0,63.0
87,1515,False,5642,11997,2020,12,0.0,3,67.0,63.0
89,41836,False,23,11052,2010,6,0.0,2,33.0,27.0
121,3290,True,1514,2741,2008,6,0.0,3,67.0,63.0
135,2852,True,4918,13203,2009,30,0.0,1,67.0,63.0
105,3521,False,1370,2742,2021,4,0.0,1,67.0,63.0
46,1363,True,7120,15033,2021,6,0.16,2,67.0,63.0
87,1650,False,4785,4804,2011,6,0.0,2,67.0,63.0
150,16047,False,986,9860,2013,2,0.0,2,67.0,63.0
120,1770,True,6537,14315,2021,6,0.3333333333333333,5,67.0,63.0
107,13335,True,4745,9928,2021,9,0.0,2,38.0,30.0
100,6515,False,3047,11949,2013,6,0.0,8,20.0,38.0
118,5103,True,4607,9568,2011,28,0.0,1,67.0,63.0
91,1930,True,5127,10666,2009,8,0.0,1,85.0,75.0
95,1241,False,3459,6992,2010,6,-0.2,4,67.0,63.0
102,2535,False,4677,9756,2009,24,0.0,1,67.0,63.0
177,1546,True,4386,9076,2008,28,0.0,2,67.0,63.0
115,8641,True,891,1357,2010,6,0.0,2,67.0,63.0
138,6827,True,5245,15043,2009,6,0.13636363636363635,6,67.0,63.0
107,3306,False,6299,13118,2007,23,0.0,1,67.0,63.0
156,1237,True,5539,11461,2000,15,0.0,1,67.0,63.0
135,105369,False,3210,8071,2017,19,0.0,1,46.0,23.0
97,1753,False,5235,10903,2013,6,0.0,8,67.0,63.0
82,3553,True,2709,0,2010,3,0.0,1,98.0,87.0
121,9523,False,4906,10259,2010,6,0.25,6,27.0,68.0
152,13335,True,5986,9916,2021,21,0.0,1,67.0,63.0
120,940920,True,437,4898,2015,24,-0.625,4,97.0,85.0
99,15166,False,1381,13398,2010,13,0.0,1,9.0,42.0
122,2905,False,4794,12938,2010,2,0.0,3,67.0,63.0
129,1249,True,4743,9922,2021,17,0.0,2,67.0,63.0
134,17226,True,2663,12792,2010,6,0.0,6,67.0,63.0
98,2604,False,4627,13162,2010,31,0.0,1,5.0,22.0
144,1831,True,782,5789,2009,5,0.0,3,67.0,63.0
87,1262,True,1705,9409,2008,6,0.0,4,42.0,74.0
94,99353,False,3244,8373,2012,6,0.0,5,45.0,59.0
147,191030,True,1826,8620,2015,6,0.2,3,89.0,85.0
152,13335,False,1089,14394,2021,28,0.0,1,67.0,63.0
48,1780,False,5414,11242,2010,6,0.0,5,67.0,63.0
117,43646,False,5258,5910,2011,0,0.8,3,45.0,60.0
110,326432,True,187,6629,2010,10,0.35,2,96.0,85.0
179,2323,True,6221,14151,2021,27,0.0,3,67.0,63.0
113,143112,True,367,13140,2010,5,0.0,2,27.0,69.0
95,12083,False,3057,6096,2010,6,0.0,2,14.0,21.0
93,1852,False,5440,3134,2010,6,0.0,3,67.0,63.0
110,12314,True,3154,6296,2010,14,-0.07692307692307693,2,0.0,26.0
90,10130,False,5150,1216,2010,1,0.0,1,67.0,63.0
89,4148,True,4823,2321,2011,28,0.0,1,93.0,80.0
85,3009,True,4856,13727,2010,6,0.0,2,80.0,85.0
132,474618,True,556,6995,2013,12,0.0,4,84.0,89.0
80,1230,True,5681,11744,2021,6,0.3333333333333333,4,67.0,63.0
83,5152,False,1044,1688,2010,8,0.0,1,67.0,63.0
80,2322,True,6866,14330,2021,24,0.0,1,67.0,63.0
90,11671,False,6314,13143,2011,21,0.0,1,62.0,41.0
110,1548,False,3614,11353,2009,18,0.0,3,67.0,63.0
105,50749,False,1572,4238,2010,13,0.0,2,19.0,43.0
100,1402,True,5475,13195,2009,28,0.0,3,67.0,63.0
110,1633,False,5478,11356,2011,31,0.0,4,67.0,63.0
106,5624,True,6336,12896,2009,31,0.0,2,67.0,63.0
119,7827,True,192,180,2011,12,0.0,3,68.0,89.0
122,7983,True,3727,6953,2010,6,0.0,3,86.0,77.0
101,5296,False,5134,12138,2012,6,-0.16666666666666666,3,20.0,15.0
158,1141,False,5702,11801,2009,5,0.0,3,67.0,63.0
103,13292,True,875,4927,2010,6,0.0,3,67.0,63.0
60,13335,False,5589,9944,2009,9,-0.16666666666666666,3,67.0,63.0
61,2167,False,5582,9944,2009,9,0.0,3,67.0,63.0
102,1929,False,5336,11092,2010,6,-0.15,3,67.0,63.0
91,6263,True,6334,9826,2009,13,-0.05,3,67.0,63.0
96,29163,True,1420,2495,2009,10,-0.2,4,83.0,81.0
117,2349,True,5059,10537,2009,6,0.0,3,67.0,63.0
115,3096,False,6277,9636,2010,6,0.0,3,67.0,63.0
95,3177,False,4316,174,2009,13,0.0,8,67.0,63.0
75,2923,False,5017,10444,2010,5,-0.25,4,79.0,48.0
86,1540,False,5311,11052,2013,0,-0.15,2,67.0,63.0
97,55789,True,3761,7684,2011,6,0.0,2,92.0,76.0
90,41596,False,1352,13134,2014,6,0.0,2,26.0,47.0
139,2449,False,756,12094,2010,7,0.0,2,67.0,63.0
114,3233,False,6299,13118,2009,11,0.0,2,67.0,63.0
91,1010,False,4504,13813,2021,19,0.0,1,67.0,63.0
83,3720,False,6906,0,2021,6,0.0,5,67.0,63.0
100,1730,True,6387,9071,2009,6,0.0,3,67.0,63.0
83,13335,False,5045,10515,2012,6,0.0,2,3.0,24.0
118,3555,True,1110,13197,2009,6,0.0,2,67.0,63.0
99,4701,True,5699,11295,2010,5,0.0,1,67.0,63.0
150,19965,True,622,9672,2009,6,0.0,6,67.0,63.0
90,1536,False,5781,10194,2010,14,0.2,5,67.0,63.0
90,9223,False,98,10974,2011,6,0.5,3,0.0,28.0
48,3323,True,5195,0,2021,6,0.0,4,67.0,63.0
93,17344,False,3414,10208,2012,31,0.0,1,47.0,27.0
105,5438,True,5018,13993,2010,6,0.0,3,67.0,63.0
126,18154,True,815,13742,2010,27,0.0,1,67.0,72.0
138,3558,False,2064,12447,2009,6,0.0,5,67.0,63.0
102,18374,False,6195,1098,2012,17,0.0,2,27.0,29.0
110,8466,True,4794,9497,2021,6,0.0,5,67.0,63.0
123,32040,True,72,11773,2010,6,0.0,2,67.0,63.0
129,28260,True,2287,9579,2014,6,0.0,3,67.0,63.0
119,1520,True,4774,15208,2021,25,0.0,1,67.0,63.0
62,1273,False,4775,9982,2021,23,0.0,1,67.0,63.0
84,5809,False,4582,11793,2010,0,0.0,3,67.0,63.0
98,11240,False,6087,10177,2010,6,0.0,2,67.0,63.0
88,13335,False,5035,10484,2010,17,0.0,2,67.0,63.0
97,106120,True,5184,8617,2013,6,0.0,1,66.0,67.0
92,13335,False,630,9455,2010,6,0.0,4,67.0,63.0
92,4962,False,5246,9304,2010,12,0.0,2,67.0,63.0
73,2175,True,5850,0,2021,6,0.0,7,67.0,63.0
146,442091,True,3923,13280,2011,6,0.0,2,76.0,89.0
105,2500,True,6290,13098,2009,31,0.25,3,67.0,63.0
76,2080,True,4782,10004,2021,6,0.0,3,67.0,63.0
134,3074,True,5039,13263,2009,24,0.0,2,67.0,63.0
145,6380,True,6858,13933,2021,26,0.0,2,67.0,63.0
91,2246,False,882,7960,2012,6,0.0,2,67.0,63.0
107,26743,False,4195,6723,2011,5,0.0,6,5.0,58.0
95,4079,False,6369,10947,2010,18,-0.6,3,67.0,63.0
93,2162,True,1584,2910,2011,6,0.0,1,100.0,77.0
122,5127,True,4076,8408,2010,14,0.55,4,67.0,63.0
92,76691,False,5130,10668,2009,6,0.125,5,49.0,25.0
83,2858,False,4430,10945,2009,6,0.0,2,67.0,63.0
90,44019,False,5268,10960,2010,5,0.0,1,48.0,35.0
88,2250,False,6110,12649,2021,17,0.0,1,67.0,63.0
85,1834,False,1598,10955,2010,6,-0.10000000000000003,3,17.0,21.0
125,36686,False,5470,14956,2021,8,0.0,4,67.0,63.0
95,2034,False,4279,13431,2010,14,0.0,1,67.0,63.0
104,1738,False,5420,11252,2010,6,-0.7,5,67.0,63.0
90,95855,False,1840,11060,2010,19,0.0,4,67.0,63.0
111,39859,True,3139,0,2009,6,0.0,3,67.0,63.0
115,2696,False,4549,9431,2021,10,0.0,3,67.0,63.0
65,1284,False,3142,6279,2009,21,0.0,2,67.0,63.0
90,1314,False,1026,2044,2009,6,0.0,3,67.0,63.0
90,13335,False,3463,2733,2012,0,0.0,4,61.0,52.0
121,13335,True,3529,7171,2021,20,0.0,3,67.0,63.0
95,13335,True,5112,8013,2009,6,0.0,11,67.0,63.0
159,3201,False,2211,4335,2009,24,0.0,1,67.0,63.0
135,13335,False,5285,0,2010,28,0.0,1,67.0,63.0
85,1444,True,5841,3792,2009,17,0.0,2,88.0,85.0
88,1004,False,2611,5164,2012,12,0.0,2,5.0,15.0
116,4098,True,562,13297,2012,28,0.0,2,47.0,62.0
113,5039,True,6135,12478,2009,13,0.43333333333333335,4,67.0,63.0
100,110549,False,1921,4275,2011,6,0.0,3,10.0,39.0
104,13335,True,4799,10049,2021,9,0.0,2,67.0,63.0
93,2421,True,2708,0,2009,6,0.26666666666666666,8,91.0,90.0
95,20368,False,5269,10076,2021,29,0.0,3,67.0,63.0
101,1168,False,4145,10053,2021,17,0.0,1,67.0,63.0
78,4746,False,458,447,2009,6,0.0,2,59.0,44.0
138,3953,True,5009,9188,2020,27,0.0,8,67.0,63.0
80,1710,False,6402,13313,2009,6,0.0,2,67.0,63.0
100,338129,True,2891,2632,2014,31,0.0,3,67.0,63.0
93,1270,False,5139,10684,2010,7,0.5,3,67.0,63.0
100,8605,True,4808,14417,2021,3,0.0,1,67.0,63.0
94,1500,False,4121,8498,2017,6,0.0,3,67.0,63.0
79,2340,False,3469,7020,2012,6,0.0,2,5.0,17.0
141,2088,True,5472,11342,2007,3,0.0,2,67.0,63.0
107,37169,False,1291,2242,2012,6,0.0,2,45.0,33.0
96,2526,True,4778,9993,2010,13,0.0,2,67.0,63.0
90,2422,True,6364,0,2021,10,0.0,6,67.0,63.0
73,2453,True,5552,11489,2009,13,0.0,1,67.0,63.0
104,97199,False,2660,5260,2011,6,-0.5,2,47.0,37.0
88,1541,False,1245,12683,2013,20,0.0,2,67.0,63.0
99,1313,False,3129,1342,2010,28,0.0,2,67.0,63.0
121,1754,False,1970,3189,2010,6,0.0,3,67.0,63.0
118,660701,True,2042,7413,2010,6,0.0,3,94.0,92.0
93,86017,False,299,2484,2011,3,0.0,1,80.0,41.0
132,2345,True,6410,13330,2010,24,0.0,3,67.0,63.0
130,1286,True,6674,0,2021,26,0.0,2,67.0,63.0
89,13335,False,713,12248,2010,22,0.0,5,67.0,63.0
92,7101,True,5068,7634,2010,6,0.0,2,67.0,63.0
98,13335,True,5677,12217,2009,6,0.5,4,67.0,63.0
118,13335,True,4821,0,2021,28,0.0,1,67.0,63.0
115,1471,True,6071,14959,2021,9,0.0,3,67.0,63.0
129,437947,True,470,2538,2011,6,-0.4,6,59.0,77.0
99,1022,True,6214,12904,2010,8,0.0,2,67.0,63.0
108,2513,True,4309,13345,2011,23,0.0,2,67.0,63.0
144,1422,True,4822,10089,2021,0,0.0,2,67.0,63.0
91,13971,False,5836,12050,2015,21,0.0,2,67.0,63.0
87,6206,False,5157,10731,2021,6,0.0,1,13.0,18.0
88,15292,False,1390,12126,2012,6,0.0,7,67.0,63.0
80,13335,False,2731,13356,2010,17,0.0,2,67.0,63.0
87,1154,True,4719,2754,2009,6,0.0,4,67.0,63.0
92,13335,False,3986,9189,2010,6,0.0,2,67.0,63.0
95,2280,True,5321,11066,2009,5,0.0,2,67.0,63.0
88,1237,False,6096,12608,2010,5,0.0,3,67.0,63.0
100,2506,False,4144,6929,2010,5,0.0,1,10.0,35.0
102,4746,False,4700,9832,2010,29,0.0,3,67.0,63.0
147,3396,True,7057,0,2021,6,0.0,2,67.0,63.0
109,1247,True,648,10464,1995,29,0.0,2,67.0,63.0
80,4725,True,6426,13372,2008,6,0.0,2,67.0,63.0
97,1269,False,532,527,2010,6,0.0,2,67.0,63.0
110,3406,True,4832,13093,2009,7,0.0,4,67.0,63.0
91,13335,False,5130,10668,2011,6,0.0,9,67.0,63.0
90,1638,False,3556,7233,2009,31,0.0,1,20.0,29.0
96,4716,False,3105,10977,2010,6,0.0,2,20.0,16.0
100,1002,False,807,1363,2010,6,0.0,4,67.0,63.0
150,13335,True,5375,11173,2009,13,0.0,1,67.0,63.0
134,441709,True,1835,14362,2013,6,0.0,2,93.0,89.0
90,16991,False,5605,11600,2011,6,0.0,5,15.0,22.0
91,102002,False,4207,12050,2010,6,0.0,3,58.0,48.0
103,19065,False,4525,10889,2011,6,0.0,4,0.0,34.0
94,2505,False,6434,13384,2010,12,0.0,2,23.0,47.0
108,2301,False,5247,12241,2009,5,0.0,1,67.0,63.0
106,1836,False,5843,11066,2009,11,0.2,2,67.0,63.0
97,1664,False,580,11349,2009,6,0.0,5,67.0,63.0
140,1082,True,5116,11708,2009,13,0.0,2,67.0,63.0
90,1617,False,3137,6264,2012,6,0.0,4,67.0,63.0
105,13335,False,2980,2980,2012,6,0.0,3,4.0,41.0
116,10839,False,4810,10992,2013,6,-0.07142857142857142,3,49.0,31.0
85,1721,False,4479,9284,2012,6,0.0,4,67.0,63.0
84,1235,True,4467,11987,2021,6,0.0,3,67.0,63.0
93,1331,False,594,9588,2011,12,0.0,2,67.0,63.0
98,13335,False,1884,9880,2011,6,0.0,1,67.0,63.0
86,20173,False,4929,8479,2013,6,0.0,3,63.0,37.0
114,15679,False,5594,11566,2013,10,0.0,3,8.0,22.0
104,1027,False,4846,0,2021,6,0.0,3,67.0,63.0
99,6890,False,3890,7989,2011,12,0.0,1,23.0,26.0
120,15526,True,4035,8310,2011,10,0.0,3,64.0,76.0
97,1219,True,5820,0,2021,28,0.0,2,67.0,63.0
98,15759,True,4173,7605,2011,5,0.5,3,85.0,79.0
92,1239,False,697,13427,2011,6,0.0,4,67.0,63.0
90,5394,True,1879,3592,2010,7,0.4,4,100.0,84.0
80,1557,False,6703,13973,2010,5,0.0,1,67.0,63.0
107,10873,True,4516,9350,2010,5,0.0,1,98.0,85.0
124,2542,False,619,699,2012,28,0.0,1,67.0,63.0
92,1301,False,5652,10111,2010,6,0.0,4,13.0,68.0
81,13335,False,6447,11425,2012,6,0.0,2,67.0,63.0
85,1323,False,5490,8656,2011,13,0.0,2,67.0,63.0
155,8092,False,5063,11972,2010,24,0.0,2,38.0,50.0
98,6655,False,4147,9744,2010,6,0.0,3,67.0,63.0
94,1001,False,4307,8933,2013,4,0.0,1,67.0,63.0
101,2351,False,3566,7178,2010,20,0.0,3,67.0,63.0
69,5031,True,1259,2179,2012,13,0.0,2,67.0,63.0
129,2447,True,1753,7130,2012,14,0.0,5,67.0,63.0
111,11418,True,1860,10059,2010,6,0.0,3,90.0,84.0
95,1090,False,6460,13430,2010,12,0.0,3,67.0,63.0
84,3685,True,3873,7856,2010,6,0.0,6,67.0,63.0
90,1206,False,1872,12656,2010,6,0.0,1,67.0,63.0
94,5204,True,727,5848,2010,6,0.0,3,93.0,91.0
112,6706,False,262,7091,2014,6,0.0,2,52.0,28.0
158,445449,True,73,12043,2011,6,0.0,6,85.0,87.0
114,1042,True,4851,10137,2021,6,0.0,3,93.0,93.0
90,1101,False,4230,8770,2012,6,0.0,2,67.0,63.0
102,4921,False,4083,13497,2009,26,-0.16666666666666666,2,67.0,63.0
121,1055,True,4449,0,2021,6,0.0,3,67.0,63.0
77,1561,False,6453,13451,2010,29,0.0,3,67.0,63.0
98,4829,False,6076,7453,2010,6,0.0,2,67.0,63.0
166,4661,False,6454,13436,2009,9,0.0,1,67.0,63.0
112,2270,False,7131,13710,2021,6,0.2,5,67.0,63.0
103,7025,True,4345,12448,2010,6,0.0,1,21.0,71.0
135,12446,False,538,9637,2010,0,0.0,3,11.0,18.0
155,1642,True,4511,9344,2009,13,0.0,5,67.0,63.0
99,5331,False,3955,9581,2010,6,0.7,2,67.0,63.0
132,1109,True,4854,10148,2021,13,0.0,2,67.0,63.0
90,1883,False,4353,9024,2011,12,0.0,2,67.0,63.0
91,10715,False,4816,1148,2011,6,0.0,2,67.0,63.0
87,5212,False,4741,12282,2011,18,0.0,1,67.0,63.0
89,6663,False,808,6229,2010,6,0.0,1,67.0,63.0
91,6698,False,1286,2706,2011,6,0.7,3,66.0,31.0
101,13335,False,3970,5928,2012,6,0.0,7,13.0,41.0
125,2649,True,5040,10503,2010,24,0.0,2,67.0,63.0
155,1553,False,5799,12159,2010,28,0.0,1,67.0,63.0
81,2509,True,5344,11655,2010,9,0.0,3,67.0,63.0
87,13335,True,4656,0,2010,6,0.0,1,80.0,71.0
100,1198,False,2098,4103,2010,6,0.0,3,67.0,63.0
84,3337,True,6469,12255,2010,9,0.0,4,67.0,63.0
