tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1443023,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0750121,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0922115,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1802294,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1883583,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1488800,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0605186,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1296554,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm3651642,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1175724,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm4416364,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1417392,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1664036,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1164755,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0945369,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0305563,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1729104,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm2639032,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1104993,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1732946,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0079374,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1543846,nm0305563
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm3464186,nm1443023
tt0120855,Tarzan,2006,88,215049,True,nm0118333,nm0110293
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0871188,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0774143,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1306443,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1443023,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0750121,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0922115,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1802294,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1883583,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1488800,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0605186,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1296554,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm3651642,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1175724,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm4416364,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1417392,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1664036,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1164755,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0945369,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0305563,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1729104,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm2639032,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1104993,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1732946,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0079374,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1543846,nm1443023
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm3464186,nm0863807
tt0120855,Tarzan,2006,88,215049,True,nm0118333,nm0390511
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0871188,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0774143,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1306443,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1443023,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0750121,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0922115,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1802294,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1883583,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1488800,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0605186,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1296554,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm3651642,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1175724,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm4416364,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1417392,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1664036,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1164755,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0945369,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0305563,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1729104,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm2639032,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1104993,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1732946,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm0079374,nm0863807
tt1935896,Thé ÁBCs ớf Déáth,2012,129,18875,False,nm1543846,nm0863807
tt0120855,Tarzan,2006,88,215049,True,nm0118333,nm0448208
tt0120855,Tarzan,2006,88,215049,True,nm0118333,nm0027459
tt0120855,Tarzan,2006,88,215049,True,nm0118333,nm0925276
tt0120855,Tarzan,2006,88,215049,True,nm0118333,nm0879318
tt0120855,Tarzan,2006,88,215049,True,nm0118333,nm0614742
tt0069865,Chárléy Várrick,1973,111,11811,True,nm0796923,nm0718466
tt0069947,The Day of the Jackal,1973,143,39607,True,nm0003593,nm0743584
tt0070077,The Friends of Eddie Coyle,1973,102,10034,True,nm0946811,nm0597574
tt0071194,The Bank Shot,1974,83,1020,False,nm0150706,nm0922799
tt0071464,Emmanuelle,1974,94,4701,False,nm0415333,nm0723827
tt0071487,The Phantom of Liberty,1974,104,4701,True,nm0000320,nm0140643
tt0072030,Cousin Angelica,1974,107,1015,True,nm0767022,nm0767022
tt0072886,Doc Savage: The Man of Bronze,1975,112,1885,False,nm0027183,nm0605204
tt0073000,The Pinchcliffe Grand Prix,1975,88,13014,True,nm0135653,nm0135653
tt0073042,The Ghoul,1975,88,1640,False,nm0005711,nm0385573
tt0073424,Mother Kusters Goes to Heaven,1975,120,1895,True,nm0001202,nm0956482
tt0073502,Overlord,1975,83,2878,True,nm0003837,nm0003837
tt0074287,The House with Laughing Windows,1976,110,5109,True,nm0002194,nm0182454
tt0074605,Harlan County U.S.A.,1976,103,5589,True,nm0465932,\N
tt0074740,Keoma,1976,105,5424,True,nm0144758,nm0006774
tt0075334,To the Devil a Daughter,1976,95,4701,False,nm0843089,nm0891126
tt0076809,Tentacles,1977,102,3606,False,nm0039890,nm0135830
tt0077405,Days of Heaven,1978,94,56145,True,nm0000517,nm0000517
tt0078836,Bear Island,1979,118,4701,False,nm0789033,nm0533745
tt0078976,City ớn Firé,1979,106,1241,False,nm0707597,nm0478590
tt0079590,Muqaddar Ka Sikandar,1978,189,2757,True,nm0576488,nm1138093
tt0079709,Penitentiary,1979,99,1049,False,nm0266668,nm0266668
tt0080120,The Warriors,1979,92,99041,True,nm0001353,nm0001353
tt0080455,The Blues Brothers,1980,133,192064,True,nm0000484,nm0000484
tt0080928,Insidé Mớvés,1980,113,1796,True,nm0001149,nm0001469
tt0081178,The Monster Club,1981,94,3513,False,nm0001928,nm0008981
tt0081291,Out of the Blue,1980,94,2700,True,nm0000454,nm0431210
tt0081554,Stardust Memories,1980,89,22209,True,nm0000095,nm0000095
tt0082084,Bloody Birthday,2006,85,4746,False,nm0402434,nm0669192
tt0082644,Laawaris,1981,189,2321,True,nm0576488,nm1160321
tt0082806,New Year's Evil,2006,85,2907,False,nm0022581,nm0022581
tt0082912,Pixote,1980,128,7542,True,nm0002199,nm0522216
tt0083310,Wacko,1982,90,1171,False,nm0163990,nm0339264
tt0083702,Búrdén ớf Dréáms,1982,95,6985,True,nm0087511,nm0329519
tt0083824,Qúártér tớ Twớ Béfớré Jésús Christ,1982,100,1586,False,nm0946179,nm0946179
tt0084302,The Marathon Family,1982,92,15402,True,nm0797672,nm0468169
tt0084370,My Favorite Year,1982,92,9366,True,nm0000907,nm0658850
tt0084591,"Reuben, Reuben",1983,101,1205,True,nm0589228,nm0258493
tt0084630,Satte Pe Satta,1982,160,3289,True,nm0802692,nm0841918
tt0084726,Stár Trék II: Thé Wráth ớf Khán,2006,113,117509,True,nm0583292,nm0670268
tt0084845,Uuno Turhapuro menettää muistinsa,1982,82,1130,False,nm0463740,nm0664218
tt0085266,Bớớgéymán II,1983,79,1094,False,nm0932750,nm0213179
tt0085335,Chuchelo,1984,127,1578,True,nm0125909,nm0955575
tt0085390,Daffy Duck's Movie: Fantastic Island,1983,78,1917,True,nm0571781,nm0682481
tt0085454,The World of Don Camillo,1984,126,1917,False,nm0001352,nm0345363
tt0085768,Kakav deda takav unuk,1983,92,1313,True,nm0129970,nm0548654
tt0085780,The Keep,1983,96,11808,False,nm0000520,nm0000520
tt0085794,The King of Comedy,1982,109,97627,True,nm0000217,nm0956857
tt0086112,The Pirates of Penzance,1983,112,3422,True,nm0494879,nm0494879
tt0086231,Sagara Sangamam,2006,160,3058,True,nm0899649,nm0899649
tt0086250,Scarface,1983,170,788117,True,nm0000361,nm0870660
tt0086361,Staying Alive,1983,93,15551,False,nm0000230,nm0923319
tt0087032,Cannonball Run II,1984,108,15743,False,nm0000835,nm0588458
tt0087123,Strangler vs. Strangler,1984,93,3499,True,nm0797672,nm0797672
tt0087332,Ghostbusters,2006,105,387118,True,nm0718645,nm0001548
tt0087349,"Blue Mountains, or Unbelievable Story",1983,97,1865,True,nm0791542,nm0791542
tt0087481,Double Trouble,1984,99,9873,True,nm0005645,nm0053716
tt0087644,Love Streams,1984,141,5730,True,nm0001023,nm0001023
tt0088760,Baby: Secret of the Lost Legend,1985,95,3267,False,nm0636165,nm0588206
tt0088930,Clue,2006,94,91894,True,nm0528718,nm0695422
tt0089060,The Dungeonmaster,1984,73,2219,False,nm0023929,nm0138609
tt0089598,Miranda,1985,96,2133,False,nm0000972,nm0325958
tt0089853,The Purple Rose of Cairo,1985,82,50378,True,nm0000095,nm0000095
tt0090184,Tomboy,1985,91,1513,False,nm0293113,nm0954538
tt0090246,"Vabank II, czyli riposta",1985,97,2546,True,nm0532702,nm0644038
tt0090556,"'night, Mớthér",1986,96,2244,True,nm0601963,nm0635568
tt0090903,The Devil's Honey,2006,83,1255,False,nm0002086,nm0664026
tt0091055,Firewalker,1986,105,4701,False,nm0496746,nm0015792
tt0091093,Thé Fúgitivés,1986,95,6631,True,nm0891554,nm0891554
tt0091113,Gingér & Fréd,1986,125,5063,True,nm0000019,nm0684083
tt0091165,Hamburger: The Motion Picture,1986,90,1797,False,nm0555549,nm0743370
tt0091166,Hands of Steel,1986,94,2462,False,nm0553941,nm0332417
tt0091276,Invaders from Mars,1986,100,8640,False,nm0001361,nm0513502
tt0091278,Iron Eagle,1986,117,14115,False,nm0002089,nm0002089
tt0091555,Mớrrhår & ärtớr,1986,101,4701,False,nm0252473,nm0252473
tt0091814,Quicksilver,1986,105,4710,False,nm0232777,nm0232777
tt0091836,Réfớrm Schớớl Girls,2006,94,2421,False,nm0221265,nm0192007
tt0091902,White Slave,1985,90,1738,False,nm0307391,nm0698779
tt0092580,Aria,1987,90,2768,False,nm0854697,nm0854697
tt0092618,Barfly,1987,100,19782,True,nm0775447,nm0001977
tt0092651,The Cyclist,1989,82,2050,True,nm0538532,nm0538532
tt0092732,Castaway,1986,117,3224,False,nm0001676,nm0778819
tt0093043,Delirium,1987,94,1900,False,nm0000877,nm0204427
tt0093113,Django Strikes Again,1987,88,1171,False,nm0743962,nm0592716
tt0093164,Heat,1986,101,4701,False,nm0417054,nm0001279
tt0093191,Wings of Desire,1987,128,68656,True,nm0000694,nm0252065
tt0093405,Leonard Part 6,1987,85,8221,False,nm0917992,nm0001070
tt0093409,Lethal Weapon,2006,109,248539,True,nm0001149,nm0090151
tt0093872,Robot Holocaust,1987,79,1766,False,nm0454199,nm0454199
tt0094590,Depeche Mode: 101,1989,120,4701,True,nm0672060,\N
tt0094627,Edge of the Axe,1988,91,1908,False,nm0488574,nm1094871
tt0094824,Caddyshack II,1988,98,15346,False,nm0035106,nm0868242
tt0095241,Gor,1987,94,4701,False,nm0452607,nm0869935
tt0095312,Hollywood Chainsaw Hookers,1988,75,3281,False,nm0676248,nm0486906
tt0095489,Thé Lánd Béfớré Timé,1988,69,84873,True,nm0089940,nm0312076
tt0095799,Otto - Der Neue Film,1987,82,2345,False,nm0905102,nm0905102
tt0097202,The Killer,1989,111,47393,True,nm0000247,nm0000247
tt0097613,The January Man,1989,97,8264,False,nm0640466,nm0788234
tt0097815,Májớr Léágúé,1989,107,66220,True,nm0911486,nm0911486
tt0097841,Marrakech Express,1989,110,2231,True,nm0759368,nm0599291
tt0097942,Mystics in Bali,1981,116,1220,False,nm0229083,nm0040872
tt0098356,Some Girls,1988,94,3258,False,nm0001355,nm0910361
tt0099385,Death Warrant,1990,89,18353,False,nm0764776,nm0275286
tt0099487,Edward Scissorhands,1990,105,467539,True,nm0000318,nm0003031
tt0099991,The Last of the Finest,1990,106,1339,False,nm0533334,nm0000786
tt0100232,Navy Seals,2006,113,4701,False,nm0853546,nm0325778
tt0100514,The Rookie,1990,120,26716,False,nm0000142,nm0818547
tt0101507,Boyz n the Hood,1991,112,134612,True,nm0005436,nm0005436
tt0102258,Lámhé,1991,187,4701,True,nm0007181,nm0713592
tt0102848,Scanners II: The New Order,1991,104,3114,False,nm0240995,nm0625160
tt0102926,The Silence of the Lambs,2006,118,1348539,True,nm0001129,nm0848217
tt0103130,Trust,1990,107,11074,True,nm0001325,nm0001325
tt0103791,Belle Epoque,1992,109,10008,True,nm0874096,nm0874096
tt0103874,Dracula,1992,128,207240,True,nm0000338,nm0366337
tt0103888,Brother's Keeper,1992,104,4010,True,nm0075666,\N
tt0104135,Double Trouble,1992,86,1708,False,nm0660893,nm0651762
tt0104391,Hard Hunted,1993,97,1102,False,nm0796477,nm0002510
tt0104438,Honeymoon in Vegas,1992,96,4701,False,nm0000921,nm0000921
tt0104652,Porco Rosso,1992,94,84504,True,nm0594503,nm0594503
tt0105616,Tom and Jerry: The Movie,1992,84,10684,False,nm0738736,nm0053484
tt0105631,Traces of Red,1992,105,1651,False,nm0938490,nm0682063
tt0106258,American Samurai,1992,94,1935,False,nm0278735,nm0179337
tt0106303,Arctic Blue,1993,95,1033,False,nm0557751,nm0482780
tt0106393,Best of the Best II,1993,101,5719,False,nm0705675,nm0625482
tt0106557,Children of the Corn II: The Final Sacrifice,1992,92,8272,False,nm0002606,nm0000175
tt0106779,Drömkåken,1993,101,3275,False,nm0198059,nm0658523
tt0107166,Hum Hain Rahi Pyar Ke,1993,163,5677,True,nm0080315,nm0784044
tt0107290,Jurassic Park,2006,127,919997,True,nm0000229,nm0462895
tt0107333,Knights,1993,90,2002,False,nm0089502,nm0089502
tt0107819,Philadelphia Experiment II,1993,97,4701,False,nm0180508,nm0656845
tt0107863,Posse,1993,111,4377,False,nm0005522,nm0769123
tt0107930,Reckless Kelly,1993,103,1691,False,nm0000635,nm0684409
tt0109067,The Air Up There,1994,107,8835,False,nm0001274,nm0032318
tt0109120,Andre,1994,95,4701,False,nm0004305,nm0053096
tt0109739,Ernest Goes to School,1994,89,2599,False,nm0760244,nm0036799
tt0109835,Frank & Jesse,1994,105,1447,False,nm0096813,nm0096813
tt0110305,Lassie,1994,94,4701,False,nm0677951,nm0026671
tt0110632,Natural Born Killers,1994,118,226663,True,nm0000231,nm0000231
tt0110907,Réády tớ Wéár,1994,133,14946,False,nm0000265,nm0795694
tt0110917,A Pure Formality,1994,108,11257,True,nm0868153,nm0703538
tt0111149,Shállớw Grávé,1994,89,59528,True,nm0000965,nm0388076
tt0111438,Timecop,1994,99,4701,False,nm0001382,nm0724700
tt0111470,Trading Mom,1994,85,1909,False,nm0107045,nm0107045
tt0112513,Sailor Moon SuperS: The Movie: Black Dream Hole,2006,60,1577,True,nm0386384,nm0525873
tt0112609,Wild Hớrsés,1995,122,1529,True,nm0686304,nm0686304
tt0113189,GoldenEye,1995,130,250071,True,nm0132709,nm0270761
tt0113580,Kummeli Stories,1995,90,2316,True,nm0344955,nm0798628
tt0113757,A Chinese Torture Chamber Story,1994,88,1309,False,nm0482571,nm3568255
tt0113774,Margaret's Museum,1995,114,1342,True,nm0710372,nm0710372
tt0113986,Niné Mớnths,2006,103,36367,False,nm0001060,nm0001060
tt0114306,Rúmpélstiltskin,2006,87,2386,False,nm0428751,nm0748445
tt0114690,Tokyo Fist,1995,87,3354,True,nm0875354,nm0875354
tt0115040,The Garden,1995,99,1942,True,nm0838499,nm0838499
tt0115568,Army,1996,153,1685,False,nm0792905,nm0240882
tt0116165,Ed,1996,94,8491,False,nm0184323,nm0262693
tt0116274,Familia,1996,98,1335,True,nm0508208,nm0508208
tt0116587,Hustler White,2006,79,4701,False,nm0478418,nm0145684
tt0116695,Jerry Maguire,1996,139,254959,True,nm0001081,nm0001081
tt0116705,Jingle All the Way,1996,89,98926,False,nm0505152,nm0466473
tt0116860,"Pretty Village, Pretty Flame",1996,115,15939,True,nm0236729,nm0670655
tt0116905,Lone Star,1996,135,29237,True,nm0000626,nm0000626
tt0117143,Nach Fünf im Urwald,1995,99,1526,True,nm0772691,nm0772691
tt0117412,Pédale douce,1996,100,1786,False,nm0013041,nm0863816
tt0117533,Sabotage,1996,99,1552,False,nm0847749,nm0831370
tt0117690,Some Mother's Son,1996,112,2765,True,nm0313623,nm0006487
tt0117826,Bordello of Blood,1996,87,4701,False,nm0012155,nm0012155
tt0117909,Earth,1996,125,3841,True,nm0575523,nm0575523
tt0117951,Tráinspớtting,1996,93,661580,True,nm0000965,nm0388076
tt0118849,Children of Heaven,1997,89,71329,True,nm0006498,nm0006498
tt0118852,Chinese Coffee,2006,99,4174,True,nm0000199,nm0507277
tt0118998,Doctor Dolittle,2006,85,95431,False,nm0858525,nm0505648
tt0119174,The Game,2006,129,373927,True,nm0000399,nm0274905
tt0119272,Heaven's Burning,1997,96,1991,False,nm0481567,nm0637491
tt0119304,Home Fries,1998,91,8384,False,nm0661751,nm0319213
tt0119389,The Island on Bird Street,2006,107,1608,True,nm0469273,nm0342617
tt0119657,Men with Guns,1997,127,2744,True,nm0000626,nm0000626
tt0119934,Without Limits,1998,117,6947,True,nm0001801,nm0601465
tt0120176,The Spanish Prisoner,1997,110,24169,True,nm0000519,nm0000519
tt0120382,Thé Trúmán Shớw,1998,103,1002936,True,nm0001837,nm0629272
tt0120611,Blade,1998,120,260175,True,nm0635759,nm0275286
tt0120741,Mafia!,2006,87,15183,False,nm0000720,nm0573118
tt0120765,My Giant,2006,103,6820,False,nm0499724,nm0783544
tt0120768,The Negotiator,2006,140,137057,True,nm0336620,nm0289100
tt0120891,Wild Wild West,1999,106,157425,False,nm0001756,nm0780620
tt0122689,The Rolling Stones Rock and Roll Circus,1996,65,1998,True,nm0512327,\N
tt0127626,Kiler,1997,104,6630,True,nm0532702,nm0921264
tt0129167,The Iron Giant,1999,86,182933,True,nm0083348,nm0286715
tt0131207,Tri plyus dva,1963,100,1869,True,nm0644494,nm0586483
tt0133093,The Matrix,1999,136,1787064,True,nm0905154,nm0905154
tt0135024,Á Réál Yớúng Girl,2006,93,3736,False,nm0106924,nm0106924
tt0136535,Webmaster,1998,102,1133,False,nm0631000,nm0631000
tt0137523,Fight Club,1999,139,1969585,True,nm0000399,nm0880243
tt0138467,Girl,1998,99,2925,False,nm0434864,nm0865894
tt0139076,Bone Daddy,1998,90,1318,False,nm0044524,nm0844214
tt0140282,In God's Hands,1998,96,1191,False,nm0455394,nm0313530
tt0140796,Air Bud: Golden Receiver,1998,90,5643,False,nm0552954,nm0578850
tt0140825,Christmas in August,1998,97,4701,True,nm0403297,nm0793778
tt0141716,Party Monster,2006,57,1700,True,nm0053190,\N
tt0145505,Susan's Plan,1998,89,1787,False,nm0000484,nm0000484
tt0147800,10 Things I Hate About You,1999,97,319002,True,nm0432627,nm0000636
tt0150176,Coming Soon,1999,96,1705,False,nm0123353,nm0732206
tt0156096,Spring Forward,1999,110,1460,True,nm0319680,nm0319680
tt0156323,Screwed,2000,81,9004,False,nm0018735,nm0438989
tt0160236,Dudley Do-Right,1999,77,10515,False,nm0933505,nm0933505
tt0162983,Hanging Up,2000,94,12441,False,nm0000473,nm0001188
tt0165396,My Brớthér thé Pig,1999,92,1498,False,nm0004025,nm0283552
tt0166653,The Health Journey,1999,105,3400,False,nm0959717,nm0429647
tt0168043,The Longest Nite,1998,84,2077,True,nm1749021,nm0946883
tt0168446,Aberdeen,2000,113,3230,True,nm2685346,nm0526478
tt0171049,Áirspééd,1999,81,4701,False,nm0864016,nm0762286
tt0172396,The End of the Affair,1999,102,22463,True,nm0001403,nm0001403
tt0172493,"Girl, Interrupted",2006,127,175082,True,nm0003506,nm0357703
tt0173772,My Voyage to Italy,1999,246,3238,True,nm0000217,nm0000217
tt0176426,All the Rage,1999,99,1857,False,nm0827726,nm0714705
tt0177511,The Glass Agency,1998,114,4701,True,nm0368690,nm0368690
tt0180274,Unhinged,1982,79,1774,False,nm0343126,nm0709062
tt0180749,And the Woman Shall Fear Her Husband,1965,105,4701,True,nm0419485,nm0419485
tt0181600,Yparhei Kai Filotimo,1965,89,1324,True,nm0757157,nm0757157
tt0181865,Traffic,2000,147,203040,True,nm0001752,nm0300866
tt0186045,Drowning Mona,2000,96,14186,False,nm0327064,nm0826041
tt0190419,Ghúlám,1998,162,11234,True,nm0080333,nm0707304
tt0196223,The Right Temptation,2000,95,1179,False,nm0160952,nm0104487
tt0199314,About Adam,2000,97,6539,False,nm0826437,nm0862916
tt0203019,Mén ớf Hớnớr,2000,129,113323,True,nm0863387,nm0809899
tt0216800,With a Friend Like Harry...,2000,117,11213,True,nm0596962,nm0996047
tt0221889,Béáútifúl Créátúrés,2000,86,3686,False,nm0247123,nm0232049
tt0224578,The Vertical Ray of the Sun,2000,112,3736,True,nm0870841,nm0870841
tt0228853,"Thrớw Áwáy Yớúr Bớớks, Rálly in thé Strééts",1971,137,1827,True,nm0855446,nm0855446
tt0233469,Collateral Damage,2002,108,73964,False,nm0001112,nm0341735
tt0235737,Thé Sáltớn Séá,2002,103,30501,True,nm0142286,nm0311024
