Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,director_id,writer_id
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0079374,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1732946,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1104993,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm2639032,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1729104,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0305563,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0945369,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1164755,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1664036,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1417392,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm4416364,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1175724,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3651642,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1296554,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0605186,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1488800,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1883583,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1802294,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0922115,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0750121,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1443023,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1306443,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0774143,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0871188,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3464186,nm3094978
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3094978,nm3094978
7168,tt1946502,UglyDolls,,2019,\N,87,6554.0,False,nm0038432,nm0836001
7191,tt1979319,Rurouni Kenshin Part I: Origins,,2012,\N,134,24787.0,True,nm3311094,nm0914941
7210,tt1999192,Kevin Hart: Laugh at My Pain,,2011,\N,89,6024.0,True,nm1103162,nm0366389
7210,tt1999192,Kevin Hart: Laugh at My Pain,,2011,\N,89,6024.0,True,nm0806492,nm0366389
7214,tt2006721,Divorce Invitation,Divorce Invitation,2012,\N,110,1505.0,False,nm0007161,nm0007161
5797,tt1092005,Golmaal Returns,Golmaal Returns,2008,\N,135,7643.0,False,nm1460159,nm0759785
6006,tt1170404,Mere Baap Pehle Aap,,\N,2008,163,2175.0,False,nm0698184,nm0698184
6095,tt1211837,Doctor Strange,Doctor Strange,2016,\N,115,658339.0,True,nm0220600,nm1803036
6281,tt1308729,Bullet to the Head,Bullet to the Head,2012,\N,92,49111.0,False,nm0001353,nm0131947
6424,tt1395054,Once Upon a Time in Mumbaai,,\N,2010,134,17226.0,True,nm0527453,nm1802449
6432,tt1398426,Straight Outta Compton,Straight Outta Compton,2015,\N,147,191030.0,True,nm0336620,nm0075696
6601,tt1520498,The Oogieloves in the Big Balloon Adventure,,2012,\N,88,15292.0,False,nm0224683,nm1754690
6721,tt1594917,Age of the Dragons,Age of the Dragons,2011,\N,91,4404.0,False,nm0514662,nm2249135
7031,tt1821480,Káhááni,Kahaani,2012,\N,122,,True,nm1223910,nm1937760
7186,tt1969959,Box Office 3D: The Filmest of Films,Box Office 3D: Il film dei film,2011,\N,90,1218.0,False,nm0339619,nm0551431
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0440604,nm1238337
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0015295,nm1238337
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm1962313,nm1238337
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0424103,nm1238337
5763,tt1078940,Couples Retreat,,2009,\N,113,105658.0,False,nm0082526,nm0269463
7006,tt1801071,Séé Yớú in Mớntévidéớ,,2014,\N,141,7017.0,True,nm0081449,nm0081449
7325,tt2120152,The Invisible War,,2012,\N,93,6851.0,True,nm0225269,nm0225269
6153,tt1241329,The River Why,The River Why,2010,\N,101,3362.0,False,nm0505075,nm3033249
5955,tt1151309,Bigger Stronger Faster*,,2008,\N,105,13404.0,True,nm0068106,nm0068106
6215,tt1277737,The Stoning of Soraya M.,,2008,\N,116,,True,nm0637493,nm0637492
5642,tt1029231,Krrish 3,,2013,\N,152,22073.0,False,nm0004363,nm2410557
5871,tt1125188,Frayed,Frayed,2007,\N,111,1392.0,False,nm2809384,nm2809384
5871,tt1125188,Frayed,Frayed,2007,\N,111,1392.0,False,nm1761595,nm2809384
5872,tt1125254,Dragon Ball Z: Cooler's Revenge,,1991,\N,47,6940.0,True,nm0973260,nm0868066
5919,tt11376010,People Just Do Nothing: Big in Japan,People Just Do Nothing: Big in Japan,2021,\N,97,,True,nm2442354,nm4452903
6029,tt11792734,Leyla Everlasting,,\N,2020,112,7296.0,False,nm0015121,nm11353517
6100,tt12154638,Just Say Yes,,2021,\N,97,1802.0,False,nm6337800,nm7198459
6100,tt12154638,Just Say Yes,,2021,\N,97,1802.0,False,nm0211110,nm7198459
6136,tt12358104,Two,Dos,2021,\N,70,1106.0,False,nm0850173,nm0133561
6243,tt1288637,Il cosmo sul comò,,2008,\N,100,2243.0,False,nm0149082,nm0054649
6429,tt1397492,Well Done Abba!,,2009,\N,144,1831.0,True,nm0070867,nm0471389
6431,tt1397514,Journey 2: The Mysterious Island,,2012,\N,94,99353.0,False,nm0679031,nm0348160
6886,tt1706620,Snowpiercer,Snowpiercer,2013,\N,126,344659.0,True,nm0094435,nm0499429
7038,tt1825683,Black Panther,,2018,\N,134,690330.0,True,nm3363032,nm3363032
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1543846,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0079374,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1732946,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1104993,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm2639032,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1729104,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0305563,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0945369,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1164755,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1664036,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1417392,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm4416364,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1175724,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3651642,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1296554,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0605186,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1488800,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1883583,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1802294,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0922115,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0750121,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1443023,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1306443,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0774143,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0871188,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3464186,nm2096462
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3094978,nm2096462
7168,tt1946502,UglyDolls,,2019,\N,87,6554.0,False,nm0038432,nm5445201
5797,tt1092005,Golmaal Returns,Golmaal Returns,2008,\N,135,7643.0,False,nm1460159,nm1182352
6006,tt1170404,Mere Baap Pehle Aap,,\N,2008,163,2175.0,False,nm0698184,nm2170955
6095,tt1211837,Doctor Strange,Doctor Strange,2016,\N,115,658339.0,True,nm0220600,nm0220600
6432,tt1398426,Straight Outta Compton,Straight Outta Compton,2015,\N,147,191030.0,True,nm0336620,nm6707680
6601,tt1520498,The Oogieloves in the Big Balloon Adventure,,2012,\N,88,15292.0,False,nm0224683,nm1753845
6721,tt1594917,Age of the Dragons,Age of the Dragons,2011,\N,91,4404.0,False,nm0514662,nm1384611
7031,tt1821480,Káhááni,Kahaani,2012,\N,122,,True,nm1223910,nm1330994
7186,tt1969959,Box Office 3D: The Filmest of Films,Box Office 3D: Il film dei film,2011,\N,90,1218.0,False,nm0339619,nm0110292
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0440604,nm8623786
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0015295,nm8623786
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm1962313,nm8623786
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0424103,nm8623786
5642,tt1029231,Krrish 3,,2013,\N,152,22073.0,False,nm0004363,nm1011407
5871,tt1125188,Frayed,Frayed,2007,\N,111,1392.0,False,nm2809384,nm2804322
5871,tt1125188,Frayed,Frayed,2007,\N,111,1392.0,False,nm1761595,nm2804322
6029,tt11792734,Leyla Everlasting,,\N,2020,112,7296.0,False,nm0015121,nm0015121
6100,tt12154638,Just Say Yes,,2021,\N,97,1802.0,False,nm6337800,nm4973976
6100,tt12154638,Just Say Yes,,2021,\N,97,1802.0,False,nm0211110,nm4973976
6243,tt1288637,Il cosmo sul comò,,2008,\N,100,2243.0,False,nm0149082,nm0017623
6886,tt1706620,Snowpiercer,Snowpiercer,2013,\N,126,344659.0,True,nm0094435,nm2441468
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1543846,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0079374,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1732946,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1104993,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm2639032,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1729104,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0305563,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0945369,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1164755,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1664036,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1417392,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm4416364,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1175724,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3651642,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1296554,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0605186,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1488800,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1883583,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1802294,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0922115,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0750121,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1443023,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1306443,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0774143,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0871188,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3464186,nm1883583
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3094978,nm1883583
7168,tt1946502,UglyDolls,,2019,\N,87,6554.0,False,nm0038432,nm6417654
5797,tt1092005,Golmaal Returns,Golmaal Returns,2008,\N,135,7643.0,False,nm1460159,nm1041293
6095,tt1211837,Doctor Strange,Doctor Strange,2016,\N,115,658339.0,True,nm0220600,nm3123612
7031,tt1821480,Káhááni,Kahaani,2012,\N,122,,True,nm1223910,nm4298729
7186,tt1969959,Box Office 3D: The Filmest of Films,Box Office 3D: Il film dei film,2011,\N,90,1218.0,False,nm0339619,nm0339619
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0440604,nm1145539
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0015295,nm1145539
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm1962313,nm1145539
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0424103,nm1145539
5642,tt1029231,Krrish 3,,2013,\N,152,22073.0,False,nm0004363,nm0409790
6100,tt12154638,Just Say Yes,,2021,\N,97,1802.0,False,nm6337800,nm6337800
6100,tt12154638,Just Say Yes,,2021,\N,97,1802.0,False,nm0211110,nm6337800
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1543846,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0079374,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1732946,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1104993,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm2639032,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1729104,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0305563,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0945369,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1164755,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1664036,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1417392,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm4416364,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1175724,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3651642,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1296554,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0605186,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1488800,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1883583,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1802294,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0922115,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0750121,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1443023,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1306443,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0774143,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0871188,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3464186,nm1732946
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3094978,nm1732946
7168,tt1946502,UglyDolls,,2019,\N,87,6554.0,False,nm0038432,nm1030527
5797,tt1092005,Golmaal Returns,Golmaal Returns,2008,\N,135,7643.0,False,nm1460159,nm3262915
7031,tt1821480,Káhááni,Kahaani,2012,\N,122,,True,nm1223910,nm1223910
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0440604,nm1962313
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0015295,nm1962313
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm1962313,nm1962313
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0424103,nm1962313
5642,tt1029231,Krrish 3,,2013,\N,152,22073.0,False,nm0004363,nm0080327
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1543846,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0079374,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1732946,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1104993,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm2639032,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1729104,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0305563,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0945369,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1164755,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1664036,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1417392,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm4416364,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1175724,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3651642,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1296554,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0605186,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1488800,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1883583,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1802294,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0922115,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0750121,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1443023,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1306443,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0774143,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0871188,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3464186,nm1729104
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm3094978,nm1729104
7168,tt1946502,UglyDolls,,2019,\N,87,6554.0,False,nm0038432,nm4484723
5797,tt1092005,Golmaal Returns,Golmaal Returns,2008,\N,135,7643.0,False,nm1460159,nm0415514
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0440604,nm0015295
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0015295,nm0015295
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm1962313,nm0015295
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False,nm0424103,nm0015295
5642,tt1029231,Krrish 3,,2013,\N,152,22073.0,False,nm0004363,nm0004363
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm1543846,nm1543846
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012,\N,129,18875.0,False,nm0079374,nm1543846
