column0,tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id,movie_age,log_numVotes,runtime_category
2100,tt0087666,Making the Grade,1984.0,105,1429.0,False,,,41.0,7.265429723253953,long
2238,tt0091313,Born American,1986.0,97,1989.0,False,,,39.0,7.595889917718538,long
2272,tt0092115,Troll,1986.0,82,10060.0,False,,,39.0,9.21642184229205,medium
2385,tt0094642,American Gothic,1987.0,90,3474.0,False,,,38.0,8.153349757998892,medium
2962,tt0110785,La pasión turca,1994.0,112,1050.0,False,,,31.0,6.957497370876951,long
2998,tt0112438,Thé Bábysittér,1995.0,90,5169.0,False,,,30.0,8.550627967502475,medium
3167,tt0116851,Leila,1997.0,102,3603.0,True,,,28.0,8.189799618728228,long
3219,tt0117958,Trees Lounge,1996.0,95,16117.0,True,,,29.0,9.687691938884457,long
3242,tt0118819,Live Flesh,1997.0,103,30155.0,True,,,28.0,10.314139187331593,long
3578,tt0165870,Maniac Nurses find Ecstasy,1990.0,75,1181.0,False,,,35.0,7.074963197966044,medium
4318,tt0329083,Finé Déád Girls,2002.0,77,2301.0,True,,,23.0,7.741533589281828,medium
4340,tt0333780,"Legally Blonde 2: Red, White & Blonde",2003.0,95,64849.0,False,,,22.0,11.07983218974459,long
4828,tt0425333,Pardon,2005.0,94,20695.0,True,,,20.0,9.937695723865865,long
5194,tt0497316,Adrift in Manhattan,2007.0,91,1741.0,False,,,18.0,7.462789157412448,long
5283,tt0795461,Scary Movie V,2013.0,88,69224.0,False,,,12.0,11.145117348039163,medium
5392,tt0847817,Helvetica,2007.0,80,7786.0,True,,,18.0,8.960210955576986,medium
5452,tt0897347,Thé Échớ,2008.0,96,5698.0,False,,,17.0,8.648045999835,long
5577,tt0997246,The Song of Sparrows,2008.0,96,10229.0,True,,,17.0,9.233079858945672,long
5758,tt10763618,Tune in for Love,2019.0,122,3339.0,True,,,6.0,8.113726085970747,very long
6121,tt1229822,Jane Eyre,2011.0,120,85416.0,True,,,14.0,11.355300423198056,long
6253,tt1291549,Meet Monica Velour,2010.0,96,2341.0,False,,,15.0,7.758760544157663,long
6397,tt1374990,The Prodigies,2011.0,87,1650.0,False,,,14.0,7.409136443920128,medium
6398,tt1375789,Rácé 2,2013.0,150,16047.0,False,,,12.0,9.683339510201717,very long
6407,tt1382339,Santhosh Subramaniyam,2008.0,177,1546.0,True,,,17.0,7.344072850573066,very long
6624,tt1535109,Cáptáin Phillips,2013.0,134,441709.0,True,,,12.0,12.99840883712911,very long
6630,tt1536410,Faces in the Crowd,2011.0,103,19065.0,False,,,14.0,9.855661923053523,long
6686,tt1570732,Vettaikaaran,2009.0,166,4661.0,False,,,16.0,8.447199819595703,very long
6691,tt1576440,Good Neighbours,2010.0,99,5331.0,False,,,15.0,8.5814816812986,long
6873,tt1697800,Die in a Gunfight,2021.0,92,1824.0,False,,,4.0,7.509335266016592,long
6980,tt1783423,Çakallarla Dans,2010.0,102,6589.0,False,,,15.0,8.793308627496552,long
7048,tt1830786,Rascals,2011.0,128,,False,,,14.0,,very long
7141,tt1925479,Officer Down,2013.0,98,,False,,,12.0,,long
7385,tt2190483,Living,2012.0,119,1584.0,True,,,13.0,7.368339686311381,long
7459,tt2261749,Thé Gildéd Cágé,2013.0,90,10047.0,True,,,12.0,9.21512888870798,medium
7626,tt2409302,Why Don't You Play in Hell?,2013.0,129,7872.0,True,,,12.0,8.971194463184467,very long
7671,tt2475154,Elena,2012.0,80,,True,,,13.0,,medium
8142,tt3496372,Thé Intrúdérs,2015.0,92,3092.0,False,,,10.0,8.03689677268507,long
8260,tt3707104,Miné,2016.0,106,16979.0,False,,,9.0,9.739791459865339,long
8277,tt3733778,Pay the Ghost,2015.0,94,16931.0,False,,,10.0,9.736960601640813,long
8528,tt4316236,The Black Panthers: Vanguard of the Revolution,2015.0,115,,True,,,10.0,,long
8663,tt4686862,Almost Adults,2016.0,90,2906.0,False,,,9.0,7.9748769005588755,medium
8760,tt4955566,Almost Friends,2016.0,101,4953.0,False,,,9.0,8.507950610049305,long
9226,tt6215044,Oceans Rising,2017.0,87,1821.0,False,,,8.0,7.507690077819904,medium
9402,tt6872846,Scales,2019.0,74,,False,,,6.0,,medium
9589,tt7690638,Soorma,2018.0,131,4983.0,True,,,7.0,8.51398806046729,very long
9658,tt8004664,Cớmé Pláy,2020.0,96,11288.0,False,,,5.0,9.331584079261546,long
9963,tt9614090,"I Love You, Now Die: The Commonwealth v. Michelle Carter",2019.0,143,5426.0,True,,,6.0,8.599141774063405,very long
9993,tt9845110,Twớ ớf Ús,2019.0,99,2451.0,True,,,6.0,7.804659297056102,long
303,tt0034162,Thé Séá Wớlf,1941.0,100,3661.0,True,,,84.0,8.205764725234456,long
463,tt0040536,Letter from an Unknown Woman,1948.0,87,11921.0,True,,,77.0,9.386140711779872,medium
539,tt0043757,Lost Continent,1951.0,83,1497.0,False,,,74.0,7.311886164077165,medium
853,tt0054086,The Millionairess,1960.0,90,1791.0,False,,,65.0,7.491087593534876,medium
974,tt0057083,Fun in Acapulco,1963.0,97,3178.0,False,,,62.0,8.064321960910803,long
1680,tt0076709,Game of Death II,1980.0,96,3131.0,False,,,45.0,8.049427057110695,long
1759,tt0079117,Escape to Athena,1979.0,125,4970.0,False,,,46.0,8.511376306094673,very long
1879,tt0082755,Teddy Bear,1981.0,111,5813.0,True,,,44.0,8.668024081118821,long
2501,tt0097534,Howling V: The Rebirth,1989.0,96,2565.0,False,,,36.0,7.850103545175582,long
2714,tt0104014,Áll Ládiés Dớ It,1992.0,93,4600.0,False,,,33.0,8.434028950155469,long
2814,tt0106950,Fortress,1992.0,95,28439.0,False,,,33.0,10.255551883917176,long
2826,tt0107282,The Joy Luck Club,1993.0,139,,True,,,32.0,,very long
2851,tt0107953,Return of the Living Dead III,1993.0,97,14898.0,False,,,32.0,9.60904937558734,long
2853,tt0108101,Shadowlands,1993.0,131,18289.0,True,,,32.0,9.814109741384911,very long
2986,tt0111512,The Legend of Drunken Master,1994.0,102,44843.0,True,,,31.0,10.710945079273484,long
3185,tt0117260,Original Gangstas,1996.0,99,1721.0,False,,,29.0,7.451241684987676,long
3320,tt0120177,Spáwn,1997.0,96,66753.0,False,,,28.0,11.108769499560692,long
3389,tt0125301,Who Wants to Kill Jessie?,1966.0,80,1026.0,True,,,59.0,6.934397209928558,medium
3783,tt0214841,Karz,1980.0,159,2227.0,True,,,45.0,7.708859601047175,very long
4031,tt0269604,Naken,2000.0,94,1908.0,False,,,25.0,7.554334823725748,long
4058,tt0275083,The Warrior,2001.0,158,10916.0,True,,,24.0,9.29807648628027,very long
4143,tt0291032,Balzac and the Little Chinese Seamstress,2002.0,110,,True,,,23.0,,long
4163,tt0295427,The Master of Disguise,2002.0,80,24590.0,False,,,23.0,10.11013580132114,medium
4496,tt0368913,Osama,2003.0,83,8995.0,True,,,22.0,9.104535313079205,medium
4645,tt0390123,In the Realms of the Unreal,2004.0,81,2150.0,True,,,21.0,7.67368812926773,medium
4712,tt0405977,Chaos,2005.0,74,2152.0,False,,,20.0,7.674617497364363,medium
4860,tt0430308,Get Rich or Die Tryin',2005.0,117,46048.0,False,,,20.0,10.737461325921066,long
5014,tt0462477,Pierrepoint: The Last Hangman,2005.0,90,5245.0,True,,,20.0,8.56522116042682,medium
5282,tt0795370,Le deuxième souffle,2007.0,155,,False,,,18.0,,very long
5336,tt0817225,Secret Sunshine,2007.0,142,7923.0,True,,,18.0,8.977651407818442,very long
5543,tt0979434,Lottery Ticket,2010.0,99,10905.0,False,,,15.0,9.297068375486006,long
5729,tt10644282,Shylock,2020.0,130,2222.0,False,,,5.0,7.706612913964197,very long
5732,tt1065106,Pigs,2007.0,85,3473.0,False,,,18.0,8.153061946801051,medium
5844,tt11127256,Choke,2020.0,73,5063.0,False,,,5.0,8.529911963824013,medium
5905,tt1133935,Detective Conan: Crossroad in the Ancient Capital,2003.0,108,1796.0,True,,,22.0,7.493873886783559,long
5982,tt1160317,Death of a Ghost Hunter,2007.0,107,,False,,,18.0,,long
6120,tt1229786,The Ghost Train of Manggarai,2008.0,89,1220.0,False,,,17.0,7.107425474110705,medium
6159,tt1244093,Hisss,2010.0,98,1765.0,False,,,15.0,7.476472381163905,long
7134,tt1921149,Trásh,2014.0,114,21336.0,True,,,11.0,9.968197933904884,long
7191,tt1979319,Rurouni Kenshin Part I: Origins,2012.0,134,24787.0,True,,,13.0,10.118114944081999,very long
7204,tt1992258,Tower Block,2012.0,90,5435.0,False,,,13.0,8.600798775271034,medium
7254,tt2061822,Devil Seed,2012.0,108,2330.0,False,,,13.0,7.754052639035757,long
7396,tt2194599,Kokowääh 2,2013.0,122,3961.0,False,,,12.0,8.284504227258497,very long
7507,tt2310332,The Hobbit: The Battle of the Five Armies,2014.0,144,499924.0,True,,,11.0,13.122213366153204,very long
7996,tt3183630,The Boy and the World,2013.0,80,6814.0,True,,,12.0,8.826881344130634,medium
8099,tt3410834,Allegiant,2016.0,120,116345.0,False,,,9.0,11.664323789110673,long
8358,tt3909336,Worlds Apart,2015.0,113,8304.0,True,,,10.0,9.024613022047395,long
8474,tt4181052,Special Correspondents,2016.0,101,22189.0,False,,,9.0,10.007397015926639,long
8497,tt4241904,The Way We Weren't,2019.0,93,,False,,,6.0,,long
8521,tt4302740,Meu Passado Me Condena 2: O Filme,2015.0,105,1010.0,False,,,10.0,6.918695219020472,long
8549,tt4365506,Open Tee Bioscope,2015.0,135,1206.0,True,,,10.0,7.095893221097532,very long
9182,tt6086080,Mad Families,2017.0,87,1368.0,False,,,8.0,7.221835825288449,medium
9261,tt6340296,Mớm ớr Dád?,2017.0,98,,False,,,8.0,,long
9430,tt7046974,Swing Kids,2018.0,133,1952.0,True,,,7.0,7.577121930876679,very long
9829,tt8829830,Fatale,2020.0,102,8646.0,False,,,5.0,9.06496771896043,long
9922,tt9288776,White Snake,2019.0,99,3595.0,True,,,6.0,8.18757739559151,long
9992,tt9840958,Love Struck Sick,2019.0,92,3769.0,False,,,6.0,8.234830280442056,long
32,tt0015841,The Freshman,1925.0,77,5374.0,True,,,100.0,8.589513852995864,medium
179,tt0028315,Stớwáwáy,1936.0,87,1323.0,True,,,89.0,7.188412736496954,medium
211,tt0030127,The Baker's Wife,1938.0,133,1991.0,True,,,87.0,7.596894438144544,very long
244,tt0031851,Thé Rétúrn ớf Dớctớr X,1939.0,62,2157.0,False,,,86.0,7.67693714581808,medium
520,tt0042876,Rashomon,1950.0,88,161820.0,True,,,75.0,11.994246065048582,medium
1145,tt0061597,The One-Armed Swordsman,1967.0,115,3109.0,True,,,58.0,8.04237800517328,long
1258,tt0064506,Ittefaq,1969.0,104,1044.0,True,,,56.0,6.951772164398911,long
1332,tt0066827,Asylum Erotica,1971.0,96,1634.0,False,,,54.0,7.399398083331354,long
1461,tt0069995,Dớn't Lớớk Nớw,1973.0,110,53742.0,True,,,52.0,10.891968704950774,long
1533,tt0072443,Mirror,1975.0,107,44118.0,True,,,50.0,10.694645807652732,long
1742,tt0078748,Alien,1979.0,117,833476.0,True,,,46.0,13.633361386311147,long
1849,tt0082257,Demonoid,1981.0,78,1227.0,False,,,44.0,7.113142108707088,medium
1991,tt0085356,Conquest,1983.0,88,2296.0,False,,,42.0,7.739359202689098,medium
2015,tt0085864,Fearless Hyena 2,1983.0,94,1641.0,False,,,42.0,7.403670290012373,long
2304,tt0092860,Deathstalker II,1987.0,85,2721.0,False,,,38.0,7.909122183211411,medium
2383,tt0094620,After Death,1989.0,84,2492.0,False,,,36.0,7.821242083523558,medium
2470,tt0096764,The Adventures of Baron Munchausen,1988.0,126,52507.0,True,,,37.0,10.868720817923299,very long
2587,tt0099949,Korczak,1990.0,118,1365.0,True,,,35.0,7.2196420401307355,long
2611,tt0100502,RoboCop 2,1990.0,117,84349.0,False,,,35.0,11.342730087974115,long
2666,tt0102395,Mánnéqúin: ớn thé Mớvé,1991.0,95,6181.0,False,,,34.0,8.729397122692061,long
2696,tt0103184,V.I. Warshawski,1991.0,89,5069.0,False,,,34.0,8.531096096585228,medium
2907,tt0109676,Drớp Zớné,1994.0,101,,False,,,31.0,,long
3280,tt0119375,Insomnia,1997.0,96,13938.0,True,,,28.0,9.542445945729886,long
3372,tt0122529,Henry Fool,1997.0,137,7195.0,True,,,28.0,8.881280595070423,very long
3447,tt0137201,Rúdớlph thé Réd-Nớséd Réindéér: Thé Mớvié,1998.0,92,2710.0,False,,,27.0,7.905072849498666,long
3515,tt0151035,Ớncé Úpớn á Timé Théré Wás á Singing Bláckbird,1970.0,85,1077.0,True,,,55.0,6.982862751468942,medium
3557,tt0163025,Jurassic Park III,2001.0,92,307284.0,False,,,24.0,12.63553093469162,long
4059,tt0275277,Cowboy Bebop: The Movie,2001.0,115,46505.0,True,,,24.0,10.747336615509566,long
4120,tt0286112,Shaolin Soccer,2001.0,113,77929.0,True,,,24.0,11.263566266837607,long
4264,tt0315983,House of Sand and Fog,2003.0,126,67358.0,True,,,22.0,11.11779180320031,very long
4517,tt0373416,Underclassman,2005.0,95,5731.0,False,,,20.0,8.653819788948063,long
4521,tt0373712,Just Bea,2004.0,86,1389.0,False,,,21.0,7.237059026124737,medium
4563,tt0379217,Coffee and Cigarettes,2003.0,95,62057.0,True,,,22.0,11.035824710605858,long
4571,tt0380164,Acacia,2003.0,103,1989.0,False,,,22.0,7.595889917718538,long
4729,tt0409011,Lovewrecked,2005.0,87,14488.0,False,,,20.0,9.581145019820722,medium
4800,tt0422093,Diary of a Mad Black Woman,2005.0,116,14310.0,False,,,20.0,9.568783751310876,long
4823,tt0424993,Émplớyéé ớf thé Mớnth,2006.0,103,46821.0,False,,,19.0,10.754108456920264,long
4983,tt0456014,Surf School,2006.0,87,5120.0,False,,,19.0,8.54110501146255,medium
5067,tt0474791,The Maid,2005.0,93,1221.0,False,,,20.0,7.108244139731541,long
5598,tt1014672,Bheja Fry,2007.0,95,11702.0,True,,,18.0,9.367600498174767,long
5894,tt1130993,Ultimate Heist,2009.0,95,3373.0,False,,,16.0,8.123854263105914,long
6017,tt1174691,Once Upon a Time...,2008.0,117,,True,,,17.0,,long
6422,tt1392744,Cháncé Pé Dáncé,2010.0,122,2905.0,False,,,15.0,7.974532844130228,very long
6430,tt1397511,RiP: A Remix Manifesto,2008.0,87,1262.0,True,,,17.0,7.141245122350491,medium
6602,tt1520956,Iron Doors,2010.0,80,,False,,,15.0,,medium
6679,tt1568346,The Girl with the Dragon Tattoo,2011.0,158,445449.0,True,,,14.0,13.00684028614879,very long
6802,tt1650427,Resturlaub,2011.0,97,1244.0,False,,,14.0,7.126890808898808,long
6968,tt1773109,Yamla Pagla Deewana,2011.0,163,4190.0,False,,,14.0,8.340694647925071,very long
7828,tt2852400,Á Tớúch ớf Sin,2013.0,130,11179.0,True,,,12.0,9.32188174670909,very long
7922,tt3040510,Fuga di cervelli,2013.0,100,1156.0,False,,,12.0,7.053585727193677,long
8003,tt3194622,Magnetic,2015.0,80,1213.0,False,,,10.0,7.101675971619444,medium
8160,tt3518988,Hármớntớwn,2014.0,101,2411.0,True,,,11.0,7.788211557847076,long
8253,tt3697626,A Hard Day,2014.0,111,13242.0,True,,,11.0,9.491224389926964,long
8742,tt4908644,Wintér ớn Firé: Úkráiné's Fight fớr Fréédớm,2015.0,102,,True,,,10.0,,long
8822,tt5117428,Wild Rose,2018.0,101,12992.0,True,,,7.0,9.472166029882736,long
8994,tt5598172,If I Wéré á Bớy,2017.0,95,1504.0,False,,,8.0,7.316548177182976,long
9127,tt5913798,Wounds,2019.0,95,18015.0,False,,,6.0,9.799015530939418,long
9487,tt7286836,Áqúáslásh,2019.0,71,2032.0,False,,,6.0,7.617267813628347,medium
9763,tt8406866,S.P. Chauhan,2019.0,136,2461.0,False,,,6.0,7.808729306744399,very long
9956,tt9562694,Alien Warfare,2019.0,88,3327.0,False,,,6.0,8.1101268019411,medium
9975,tt9689696,Wándér,2020.0,94,8304.0,False,,,5.0,9.024613022047395,long
234,tt0031477,In Name Only,1939.0,94,2978.0,True,,,86.0,7.999342952713282,long
235,tt0031507,Jesse James,1939.0,106,4361.0,True,,,86.0,8.380685946761574,long
550,tt0044008,A Christmas Carol,1951.0,86,21457.0,True,,,74.0,9.973852815196691,medium
558,tt0044533,Deadline - U.S.A.,1952.0,87,3436.0,True,,,73.0,8.142354276849835,medium
647,tt0048347,Thé Mán with thé Gớldén Árm,1955.0,119,10832.0,True,,,70.0,9.290352309945568,long
1009,tt0058006,"Black God, White Devil",1964.0,120,4527.0,True,,,61.0,8.41803561988302,long
1117,tt0061115,The Trap,1966.0,106,,True,,,59.0,,long
1322,tt0066561,When Dinosaurs Ruled the Earth,1970.0,100,2466.0,False,,,55.0,7.810758116529357,long
1501,tt0071194,The Bank Shot,1974.0,83,1020.0,False,,,51.0,6.928537818164665,medium
1544,tt0072886,Doc Savage: The Man of Bronze,1975.0,112,1885.0,False,,,50.0,7.542213463193403,long
1703,tt0077405,Days of Heaven,1978.0,94,56145.0,True,,,47.0,10.935710719873049,long
1944,tt0084370,My Favorite Year,1982.0,92,9366.0,True,,,43.0,9.14494815320913,long
2098,tt0087644,Love Streams,1984.0,141,5730.0,True,,,41.0,8.653645314551737,very long
2198,tt0090246,"Vabank II, czyli riposta",1985.0,97,2546.0,True,,,40.0,7.842671474979457,long
2223,tt0091093,Thé Fúgitivés,1986.0,95,6631.0,True,,,39.0,8.79966169681513,long
2356,tt0093872,Robot Holocaust,1987.0,79,1766.0,False,,,38.0,7.4770384723196965,medium
2543,tt0098356,Some Girls,1988.0,94,3258.0,False,,,37.0,8.089175678837561,long
2685,tt0102926,The Silence of the Lambs,1991.0,118,1348539.0,True,,,34.0,14.114533083710057,long
2774,tt0105631,Traces of Red,1992.0,105,1651.0,False,,,33.0,7.409741954080923,long
2844,tt0107819,Philadelphia Experiment II,1993.0,97,,False,,,32.0,,long
2954,tt0110632,Natural Born Killers,1994.0,118,226663.0,True,,,31.0,12.331224023709092,long
3007,tt0112609,Wild Hớrsés,1995.0,122,1529.0,True,,,30.0,7.333023014386481,very long
3192,tt0117412,Pédale douce,1996.0,100,1786.0,False,,,29.0,7.488293515159428,long
3357,tt0120768,The Negotiator,1998.0,140,137057.0,True,,,27.0,11.828159472883925,very long
3600,tt0168446,Aberdeen,2000.0,113,3230.0,True,,,25.0,8.080546965824498,long
3652,tt0180749,And the Woman Shall Fear Her Husband,1965.0,105,,True,,,60.0,,long
3885,tt0245407,Crush,2001.0,108,3786.0,False,,,24.0,8.239329427901795,long
4131,tt0288861,Gớdfớrsákén,2003.0,83,4739.0,True,,,22.0,8.463792414689122,medium
4536,tt0375785,Gray Matters,2006.0,96,7023.0,False,,,19.0,8.857088135314953,long
4757,tt0415481,Alyosha Popovich and Tugarin Zmey,2004.0,79,2640.0,True,,,21.0,7.878912912297133,medium
4854,tt0428870,A Moment to Remember,2004.0,144,,True,,,21.0,,very long
4925,tt0445570,By thé Pricking ớf My Thúmbs,2005.0,105,1158.0,False,,,20.0,7.055312843339752,long
4937,tt0449393,Siren,2006.0,87,1913.0,False,,,19.0,7.5569505720129,medium
4947,tt0450345,The Wicker Man,2006.0,102,66553.0,False,,,19.0,11.105768927201085,long
5003,tt0460952,TV: Thé Mớvié,2006.0,86,1139.0,False,,,19.0,7.038783541388542,medium
5022,tt0464071,Sillúnú Ớrú Káádhál,2006.0,175,3288.0,True,,,19.0,8.098338846189057,very long
5051,tt0470685,The Bathroom,2005.0,87,1621.0,False,,,20.0,7.3914152346753585,medium
5060,tt0473464,Cherry Crush,2007.0,89,2729.0,False,,,18.0,7.912056888179006,medium
5138,tt0486655,Stárdúst,2007.0,127,264901.0,True,,,18.0,12.487115225250536,very long
5245,tt0772152,Amateur Porn Star Killer,2006.0,71,,False,,,19.0,,medium
5266,tt0783767,Angel,2007.0,134,5369.0,False,,,18.0,8.58858318750291,very long
5302,tt0805564,Lars and the Real Girl,2007.0,106,142564.0,True,,,18.0,11.867553315041334,long
5693,tt1048144,Andaleeb El Dokki,2008.0,\N,1158.0,False,,,17.0,7.055312843339752,
5829,tt1104006,Walled In,2009.0,91,,False,,,16.0,,long
5924,tt11388580,Miss Americana,2020.0,85,18275.0,True,,,5.0,9.813344002683163,medium
6132,tt1234542,Thé Lást Flight,2009.0,98,1149.0,False,,,16.0,7.047517221357296,long
6188,tt1263757,Männersache,2009.0,90,1007.0,False,,,16.0,6.915723448631314,medium
6298,tt1319722,A Little Help,2010.0,105,3346.0,False,,,15.0,8.115819701211327,long
6355,tt13458600,Emicida: AmarElo - It's All for Yesterday,2020.0,89,1371.0,True,,,5.0,7.22402480828583,medium
6463,tt1420558,Mélánchớlié dér Éngél,2009.0,158,1141.0,False,,,16.0,7.040536390215956,very long
6477,tt1429392,Small Town Murder Songs,2010.0,75,2923.0,False,,,15.0,7.980707820869669,medium
6562,tt1490017,Thé Légớ Mớvié,2014.0,100,338129.0,True,,,11.0,12.731185715904234,long
6857,tt1682181,Bully,2011.0,99,10226.0,True,,,14.0,9.232786560806012,long
7098,tt1869345,Contratiempo,2011.0,83,1686.0,True,,,14.0,7.430707082545968,medium
7194,tt1981107,The Young and Prodigious T.S. Spivet,2013.0,105,17892.0,True,,,12.0,9.792164853891862,long
7366,tt2179121,What's in a Name?,2012.0,109,16047.0,True,,,13.0,9.683339510201717,long
7801,tt2771200,Beauty and the Beast,2017.0,129,292100.0,True,,,8.0,12.58485491185508,very long
7929,tt3056436,Máán Káráté,2014.0,153,1556.0,False,,,11.0,7.350516171833998,very long
8200,tt3572132,Ju-on: The Beginning of the End,2014.0,91,1455.0,False,,,11.0,7.283448228756631,long
8242,tt3679060,Dishoom,2016.0,124,,False,,,9.0,,very long
8630,tt4593108,Thé High Sún,2015.0,123,3468.0,True,,,10.0,8.15162164696975,very long
8823,tt5121000,Aligarh,2015.0,114,6788.0,True,,,10.0,8.823058934301647,long
8884,tt5275844,Michael Jackson's Journey from Motown to Off the Wall,2016.0,93,2221.0,True,,,9.0,7.706162970199576,long
9146,tt5980638,The Transcendents,2018.0,96,3574.0,True,,,7.0,8.181720455128108,long
9196,tt6133130,Professor Marston & the Wonder Women,2017.0,108,25434.0,True,,,8.0,10.143881457256866,long
9419,tt6985200,Keys To The Heart,2018.0,120,1032.0,True,,,7.0,6.940222469119639,long
9751,tt8372094,Flashback,2020.0,97,4638.0,False,,,5.0,8.442254104751743,long
9820,tt8774798,100% Wolf,2020.0,96,1461.0,False,,,5.0,7.2875606403097235,long
9967,tt9626764,The Team,2019.0,96,1110.0,False,,,6.0,7.01301578963963,long
117,tt0023969,Dúck Sớúp,1933.0,69,59069.0,True,,,92.0,10.986478460301282,medium
228,tt0031334,The Four Feathers,1939.0,129,5917.0,True,,,86.0,8.685753832960154,very long
364,tt0037008,Laura,1944.0,88,45504.0,True,,,81.0,10.725577489011457,medium
512,tt0042436,Les Enfants Terribles,1950.0,105,,True,,,75.0,,long
